./QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p20632_safety_0.smt2,sat,2.00,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__LessLeavesRec.jar-obl-10__p10030_terminationG_0.smt2,sat,32.21,sat,72.87,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3.t2_fixed__terminationS_8_0.smt2,unsat,45.59,unsat,160.56,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5560_safety_0.smt2,sat,220.84,timeout,300,,
./QF_NIA/20170427-VeryMax/CInteger/Ton_Chanh_15__Copenhagen_disj_true-termination.c__p26845_terminationG_0.smt2,sat,2.87,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-crc32-BYFOUR.c.t2_fixed__p26400_terminationG_0.smt2,sat,44.36,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__ppblock.t2__p7732_terminationG_0.smt2,timeout,300.03,timeout,300,,
./QF_NIA/mcm/184.smt2,timeout,300.04,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25971_terminationG_0.smt2,timeout,300.02,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__n-46.t2__p4386_terminationG_0.smt2,timeout,300.02,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-new.t2__p22004_terminationG_0.smt2,timeout,300.01,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16606_terminationG_0.smt2,timeout,300.01,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__n-46.t2__p4431_terminationG_0.smt2,timeout,300.02,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__n-21.t2__p3985_terminationG_0.smt2,timeout,300.03,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__bakery.t2__p17124_terminationG_0.smt2,timeout,300.00,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p325_safety_0.smt2,timeout,300.00,timeout,300,,
./QF_NIA/mcm/86.smt2,timeout,300.01,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2_fixed__p15543_terminationG_0.smt2,timeout,300.01,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__n-7.t2__p5151_terminationG_0.smt2,timeout,300.02,timeout,300,,
./QF_NIA/20220315-MathProblems/STC_0041.smt2,timeout,300.00,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28288_terminationG_0.smt2,timeout,300.03,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2_fixed__p15549_terminationG_0.smt2,timeout,300.03,timeout,300,,
./QF_NIA/AProVE/aproveSMT643949416825217740.smt2,unsat,1.04,unsat,1.63,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2627_safety_0.smt2,timeout,300.02,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__n-21.t2__p3911_terminationG_0.smt2,timeout,300.04,timeout,300,,
./QF_NIA/20170427-VeryMax/SAT14/97.smt2,sat,0.05,sat,2.73,,
./QF_NIA/20210219-Dartagnan/ReachSafety-Loops/geo3-ll_valuebound2-O0.smt2,unsat,0.52,unsat,4.24,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2_fixed__p23521_safety_0.smt2,sat,2.02,sat,1.19,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p12579_safety_0.smt2,unsat,0.85,unsat,1.62,,
./QF_NIA/20210219-Dartagnan/ReachSafety-Loops/egcd2-ll_valuebound2-O0.smt2,unsat,0.66,unsat,4.93,,
./QF_NIA/20220315-MathProblems/MQ_09.smt2,timeout,300.02,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p10465_safety_0.smt2,sat,1.57,sat,4.81,,
